Date,State,New Confirmed Cases,7-Day Avg,Quarter,Average Fare ($),Adj Average Fare ($),Passengers_2024_Benchmark
2019-11-01,IL,0,67.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-02,IL,270,105.57142857142856,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-03,IL,0,96.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-04,IL,216,118.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-05,IL,235,151.57142857142858,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-06,IL,0,127.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-07,IL,0,103.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-08,IL,0,103.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-09,IL,0,64.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-10,IL,0,64.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-11,IL,165,57.142857142857146,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-12,IL,272,62.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-13,IL,289,103.71428571428572,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-14,IL,0,103.71428571428572,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-15,IL,0,103.71428571428572,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-16,IL,0,103.71428571428572,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-17,IL,0,103.71428571428572,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-18,IL,202,109.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-19,IL,333,117.71428571428572,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-20,IL,0,76.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-21,IL,0,76.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-22,IL,4,77.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-23,IL,66,86.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-24,IL,0,86.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-25,IL,94,71.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-26,IL,0,23.428571428571427,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-27,IL,7,24.428571428571427,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-28,IL,119,41.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-29,IL,11,42.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-11-30,IL,0,33.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-01,IL,0,33.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-02,IL,0,19.571428571428573,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-03,IL,0,19.571428571428573,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-04,IL,0,18.571428571428573,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-05,IL,329,48.57142857142857,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-06,IL,122,64.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-07,IL,0,64.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-08,IL,149,85.71428571428571,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-09,IL,0,85.71428571428571,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-10,IL,244,120.57142857142856,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-11,IL,83,132.42857142857142,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-12,IL,0,85.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-13,IL,99,82.14285714285714,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-14,IL,0,82.14285714285714,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-15,IL,0,60.85714285714285,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-16,IL,0,60.85714285714285,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-17,IL,38,31.428571428571427,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-18,IL,356,70.42857142857143,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-19,IL,456,135.57142857142858,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-20,IL,137,141.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-21,IL,110,156.71428571428572,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-22,IL,0,156.71428571428572,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-23,IL,0,156.71428571428572,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-24,IL,0,151.28571428571428,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-25,IL,0,100.42857142857144,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-26,IL,0,35.285714285714285,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-27,IL,0,15.714285714285714,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-28,IL,0,0.0,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-29,IL,159,22.714285714285715,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-30,IL,0,22.714285714285715,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-12-31,IL,57,30.857142857142858,Q4_2019,368.7091666666667,452.4533333333333,1089038
2019-10-01,MI,201,201.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-02,MI,51,126.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-03,MI,71,107.66666666666669,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-04,MI,0,80.75,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-05,MI,0,64.6,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-06,MI,369,115.33333333333331,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-07,MI,0,98.85714285714286,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-08,MI,341,118.85714285714286,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-09,MI,0,111.57142857142856,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-10,MI,10,102.85714285714286,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-11,MI,224,134.85714285714286,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-12,MI,264,172.57142857142858,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-13,MI,0,119.85714285714286,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-14,MI,0,119.85714285714286,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-15,MI,0,71.14285714285714,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-16,MI,77,82.14285714285714,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-17,MI,188,107.57142857142856,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-18,MI,10,77.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-19,MI,133,58.285714285714285,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-20,MI,337,106.42857142857144,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-21,MI,86,118.71428571428572,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-22,MI,72,129.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-23,MI,0,118.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-24,MI,0,91.14285714285714,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-25,MI,87,102.14285714285714,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-26,MI,0,83.14285714285714,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-27,MI,0,35.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-28,MI,58,31.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-29,MI,0,20.714285714285715,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-30,MI,235,54.285714285714285,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-31,MI,27,58.142857142857146,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-01,MI,0,45.71428571428572,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-02,MI,208,75.42857142857143,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-03,MI,0,75.42857142857143,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-04,MI,115,83.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-05,MI,0,83.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-06,MI,0,50.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-07,MI,26,49.85714285714285,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-08,MI,12,51.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-09,MI,105,36.85714285714285,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-10,MI,0,36.85714285714285,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-11,MI,0,20.428571428571427,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-12,MI,0,20.428571428571427,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-13,MI,168,44.42857142857143,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-14,MI,0,40.71428571428572,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-15,MI,0,39.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-16,MI,207,53.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-17,MI,0,53.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-18,MI,0,53.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-19,MI,0,53.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-20,MI,0,29.571428571428573,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-21,MI,0,29.571428571428573,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-22,MI,0,29.571428571428573,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-23,MI,108,15.428571428571429,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-24,MI,8,16.571428571428573,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-25,MI,71,26.714285714285715,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-26,MI,372,79.85714285714286,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-27,MI,0,79.85714285714286,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-28,MI,65,89.14285714285714,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-29,MI,0,89.14285714285714,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-11-30,MI,0,73.71428571428571,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-01,MI,0,72.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-02,MI,0,62.42857142857143,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-03,MI,81,20.857142857142858,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-04,MI,479,89.28571428571429,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-05,MI,0,80.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-06,MI,0,80.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-07,MI,0,80.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-08,MI,89,92.71428571428572,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-09,MI,62,101.57142857142856,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-10,MI,266,128.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-11,MI,0,59.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-12,MI,0,59.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-13,MI,0,59.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-14,MI,229,92.28571428571428,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-15,MI,0,79.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-16,MI,0,70.71428571428571,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-17,MI,124,50.42857142857143,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-18,MI,58,58.71428571428572,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-19,MI,0,58.71428571428572,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-20,MI,0,58.71428571428572,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-21,MI,0,26.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-22,MI,32,30.571428571428573,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-23,MI,0,30.571428571428573,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-24,MI,108,28.285714285714285,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-25,MI,0,20.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-26,MI,0,20.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-27,MI,0,20.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-28,MI,0,20.0,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-29,MI,0,15.428571428571429,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-30,MI,169,39.57142857142857,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-12-31,MI,0,24.142857142857142,Q4_2019,466.88933333333335,572.9333333333333,572843
2019-10-01,NC,248,248.0,Q4_2019,372.507,457.113,446301
2019-10-02,NC,0,124.0,Q4_2019,372.507,457.113,446301
2019-10-03,NC,156,134.66666666666666,Q4_2019,372.507,457.113,446301
2019-10-04,NC,128,133.0,Q4_2019,372.507,457.113,446301
2019-10-05,NC,0,106.4,Q4_2019,372.507,457.113,446301
2019-10-06,NC,77,101.5,Q4_2019,372.507,457.113,446301
2019-10-07,NC,215,117.71428571428572,Q4_2019,372.507,457.113,446301
2019-10-08,NC,184,108.57142857142856,Q4_2019,372.507,457.113,446301
2019-10-09,NC,0,108.57142857142856,Q4_2019,372.507,457.113,446301
2019-10-10,NC,174,111.14285714285714,Q4_2019,372.507,457.113,446301
2019-10-11,NC,0,92.85714285714286,Q4_2019,372.507,457.113,446301
2019-10-12,NC,24,96.28571428571428,Q4_2019,372.507,457.113,446301
2019-10-13,NC,24,88.71428571428571,Q4_2019,372.507,457.113,446301
2019-10-14,NC,0,58.0,Q4_2019,372.507,457.113,446301
2019-10-15,NC,248,67.14285714285714,Q4_2019,372.507,457.113,446301
2019-10-16,NC,0,67.14285714285714,Q4_2019,372.507,457.113,446301
2019-10-17,NC,0,42.285714285714285,Q4_2019,372.507,457.113,446301
2019-10-18,NC,0,42.285714285714285,Q4_2019,372.507,457.113,446301
2019-10-19,NC,45,45.285714285714285,Q4_2019,372.507,457.113,446301
2019-10-20,NC,255,78.28571428571429,Q4_2019,372.507,457.113,446301
2019-10-21,NC,130,96.85714285714286,Q4_2019,372.507,457.113,446301
2019-10-22,NC,0,61.42857142857143,Q4_2019,372.507,457.113,446301
2019-10-23,NC,507,133.85714285714286,Q4_2019,372.507,457.113,446301
2019-10-24,NC,62,142.71428571428572,Q4_2019,372.507,457.113,446301
2019-10-25,NC,265,180.57142857142856,Q4_2019,372.507,457.113,446301
2019-10-26,NC,0,174.14285714285714,Q4_2019,372.507,457.113,446301
2019-10-27,NC,116,154.28571428571428,Q4_2019,372.507,457.113,446301
2019-10-28,NC,177,161.0,Q4_2019,372.507,457.113,446301
2019-10-29,NC,253,197.14285714285717,Q4_2019,372.507,457.113,446301
2019-10-30,NC,221,156.28571428571428,Q4_2019,372.507,457.113,446301
2019-10-31,NC,184,173.71428571428572,Q4_2019,372.507,457.113,446301
2019-11-01,NC,0,135.85714285714286,Q4_2019,372.507,457.113,446301
2019-11-02,NC,0,135.85714285714286,Q4_2019,372.507,457.113,446301
2019-11-03,NC,76,130.14285714285714,Q4_2019,372.507,457.113,446301
2019-11-04,NC,196,132.85714285714286,Q4_2019,372.507,457.113,446301
2019-11-05,NC,0,96.71428571428572,Q4_2019,372.507,457.113,446301
2019-11-06,NC,223,97.0,Q4_2019,372.507,457.113,446301
2019-11-07,NC,300,113.57142857142856,Q4_2019,372.507,457.113,446301
2019-11-08,NC,0,113.57142857142856,Q4_2019,372.507,457.113,446301
2019-11-09,NC,0,113.57142857142856,Q4_2019,372.507,457.113,446301
2019-11-10,NC,0,102.71428571428572,Q4_2019,372.507,457.113,446301
2019-11-11,NC,71,84.85714285714286,Q4_2019,372.507,457.113,446301
2019-11-12,NC,0,84.85714285714286,Q4_2019,372.507,457.113,446301
2019-11-13,NC,280,93.0,Q4_2019,372.507,457.113,446301
2019-11-14,NC,94,63.57142857142857,Q4_2019,372.507,457.113,446301
2019-11-15,NC,17,66.0,Q4_2019,372.507,457.113,446301
2019-11-16,NC,0,66.0,Q4_2019,372.507,457.113,446301
2019-11-17,NC,0,66.0,Q4_2019,372.507,457.113,446301
2019-11-18,NC,66,65.28571428571429,Q4_2019,372.507,457.113,446301
2019-11-19,NC,0,65.28571428571429,Q4_2019,372.507,457.113,446301
2019-11-20,NC,212,55.57142857142857,Q4_2019,372.507,457.113,446301
2019-11-21,NC,0,42.142857142857146,Q4_2019,372.507,457.113,446301
2019-11-22,NC,658,133.71428571428572,Q4_2019,372.507,457.113,446301
2019-11-23,NC,471,201.0,Q4_2019,372.507,457.113,446301
2019-11-24,NC,0,201.0,Q4_2019,372.507,457.113,446301
2019-11-25,NC,0,191.57142857142856,Q4_2019,372.507,457.113,446301
2019-11-26,NC,209,221.42857142857144,Q4_2019,372.507,457.113,446301
2019-11-27,NC,350,241.14285714285717,Q4_2019,372.507,457.113,446301
2019-11-28,NC,0,241.14285714285717,Q4_2019,372.507,457.113,446301
2019-11-29,NC,0,147.14285714285714,Q4_2019,372.507,457.113,446301
2019-11-30,NC,0,79.85714285714286,Q4_2019,372.507,457.113,446301
2019-12-01,NC,126,97.85714285714286,Q4_2019,372.507,457.113,446301
2019-12-02,NC,109,113.42857142857144,Q4_2019,372.507,457.113,446301
2019-12-03,NC,223,115.42857142857144,Q4_2019,372.507,457.113,446301
2019-12-04,NC,0,65.42857142857143,Q4_2019,372.507,457.113,446301
2019-12-05,NC,0,65.42857142857143,Q4_2019,372.507,457.113,446301
2019-12-06,NC,181,91.28571428571428,Q4_2019,372.507,457.113,446301
2019-12-07,NC,0,91.28571428571428,Q4_2019,372.507,457.113,446301
2019-12-08,NC,0,73.28571428571429,Q4_2019,372.507,457.113,446301
2019-12-09,NC,39,63.285714285714285,Q4_2019,372.507,457.113,446301
2019-12-10,NC,168,55.42857142857143,Q4_2019,372.507,457.113,446301
2019-12-11,NC,0,55.42857142857143,Q4_2019,372.507,457.113,446301
2019-12-12,NC,0,55.42857142857143,Q4_2019,372.507,457.113,446301
2019-12-13,NC,0,29.571428571428573,Q4_2019,372.507,457.113,446301
2019-12-14,NC,0,29.571428571428573,Q4_2019,372.507,457.113,446301
2019-12-15,NC,0,29.571428571428573,Q4_2019,372.507,457.113,446301
2019-12-16,NC,0,24.0,Q4_2019,372.507,457.113,446301
2019-12-17,NC,114,16.285714285714285,Q4_2019,372.507,457.113,446301
2019-12-18,NC,74,26.857142857142858,Q4_2019,372.507,457.113,446301
2019-12-19,NC,43,33.0,Q4_2019,372.507,457.113,446301
2019-12-20,NC,0,33.0,Q4_2019,372.507,457.113,446301
2019-12-21,NC,0,33.0,Q4_2019,372.507,457.113,446301
2019-12-22,NC,0,33.0,Q4_2019,372.507,457.113,446301
2019-12-23,NC,45,39.42857142857143,Q4_2019,372.507,457.113,446301
2019-12-24,NC,295,65.28571428571429,Q4_2019,372.507,457.113,446301
2019-12-25,NC,0,54.71428571428572,Q4_2019,372.507,457.113,446301
2019-12-26,NC,0,48.57142857142857,Q4_2019,372.507,457.113,446301
2019-12-27,NC,75,59.285714285714285,Q4_2019,372.507,457.113,446301
2019-12-28,NC,260,96.42857142857144,Q4_2019,372.507,457.113,446301
2019-12-29,NC,0,96.42857142857144,Q4_2019,372.507,457.113,446301
2019-12-30,NC,0,90.0,Q4_2019,372.507,457.113,446301
2019-12-31,NC,0,47.85714285714285,Q4_2019,372.507,457.113,446301
2019-10-01,NY,304,304.0,Q4_2019,374.39,459.4238888888888,795129
2019-10-02,NY,0,152.0,Q4_2019,374.39,459.4238888888888,795129
2019-10-03,NY,0,101.33333333333331,Q4_2019,374.39,459.4238888888888,795129
2019-10-04,NY,217,130.25,Q4_2019,374.39,459.4238888888888,795129
2019-10-05,NY,0,104.2,Q4_2019,374.39,459.4238888888888,795129
2019-10-06,NY,375,149.33333333333334,Q4_2019,374.39,459.4238888888888,795129
2019-10-07,NY,145,148.71428571428572,Q4_2019,374.39,459.4238888888888,795129
2019-10-08,NY,0,105.28571428571428,Q4_2019,374.39,459.4238888888888,795129
2019-10-09,NY,441,168.28571428571428,Q4_2019,374.39,459.4238888888888,795129
2019-10-10,NY,0,168.28571428571428,Q4_2019,374.39,459.4238888888888,795129
